ID,Title,Created At,Closed At
16280,Setfacl command appears to fail when become_user contains a backslash,2016-06-14T16:58:25Z,2016-09-09T16:38:46Z
16276,Module unarchive doesn't work on *BSD using tar,2016-06-14T14:21:01Z,2016-06-16T17:56:12Z
16269, UnicodeDecodeError: 'ascii' codec can't decode byte 0xe4 in position 14,2016-06-14T09:50:15Z,2016-09-26T15:21:14Z
16268,"UnboundLocalError: local variable 'f' referenced before assignment in /plugins/cache/jsonfile.py"", line 101",2016-06-14T08:33:34Z,2016-06-14T13:35:16Z
16266,win_copy module fails to copy the files on Windows 2008 R2 system,2016-06-14T07:23:33Z,2016-09-24T00:06:49Z
16261,"win_msi $result ""log"" $logcontents not showing logs",2016-06-13T23:34:34Z,2016-10-28T06:15:26Z
16259,"Ansible cannot ssh to hosts that require keyboard-interactive authentication in sshd_config, even with nullok in the authentication method's PAM options",2016-06-13T22:38:11Z,
16258,Killing `ansible all` with SIGTERM doesn't clean up processes on nodes,2016-06-13T20:21:17Z,
16254,"""rescue"" block not called on fail",2016-06-13T15:39:24Z,
16249,Unprivileged become on HP-UX/UNIX does not work,2016-06-13T11:23:53Z,2016-06-15T15:17:00Z
16248,seboolean fails on ansible but enables/disables on node,2016-06-13T09:31:09Z,
16244,ansible-console missing manpage,2016-06-12T22:44:25Z,
16243,Client certificate authentication with WinRM needs documentation,2016-06-12T20:31:03Z,
16241,ansible serial do not  continue when one host failed  in v2.1,2016-06-12T03:04:28Z,2016-10-06T16:16:08Z
16237,Playbook defined variables are lost within roles,2016-06-11T18:25:38Z,2016-09-07T12:02:02Z
16222,Ansible evaluates with_items for tasks in blocks skipped by the block when condition,2016-06-10T03:22:15Z,2016-06-10T17:29:07Z
16217,setting ansible_ssh_pass in playbook broken in 2.1,2016-06-09T22:38:19Z,
16216,Raw module on Windows fails to work with simple Powershell command,2016-06-09T22:21:58Z,2016-06-11T00:09:05Z
16215,delegate_to with synchronize forgets ansible_user,2016-06-09T21:37:01Z,
16211,docker_container state present,2016-06-09T18:25:21Z,2016-06-11T02:48:10Z
16209,Variables set in role dependencies show different behavior in the parent role based on the Ansible version,2016-06-09T17:27:18Z,2016-06-23T03:14:24Z
16207,"to_yaml/templates white spaces are stripped from variables when expanded, which breaks yaml generation",2016-06-09T16:10:23Z,2016-06-09T21:03:33Z
16202,There is no become_method for Windows/WINRM/Powershell,2016-06-09T11:13:34Z,
16199,Ansible destructive tests should require sudo privileges when required,2016-06-09T02:46:26Z,2016-06-09T14:15:25Z
16195,Running python scripts with command or shell modules ends up adding the cwd into sys.path,2016-06-08T20:47:55Z,2016-06-15T14:02:56Z
16194,ansible ad-hoc cli command does not respect `bin_ansible_callbacks`,2016-06-08T20:05:35Z,
16193,{{ var_exists |default('') }} role variables always evaluates to default(''),2016-06-08T19:59:59Z,2016-06-09T14:49:46Z
16191,get_url module fails to download url: AttributeError: 'function' object has no attribute 'urlsplit',2016-06-08T18:29:57Z,2016-06-09T17:25:17Z
16189,Lookup password returns password including the salt - regression from 1.9,2016-06-08T14:22:04Z,2016-06-27T17:45:00Z
16187,ansible failed if (other?) version of ansible installed on target host,2016-06-08T12:39:59Z,2016-06-13T14:56:18Z
16174,list index out of range during fact gather,2016-06-07T17:47:08Z,2016-06-09T19:05:06Z
16171,aws elb - https listeners issue,2016-06-07T12:46:25Z,2016-06-07T12:52:19Z
16157,Unexpected behaviour when using delegate_to with ansible_host and ansible_fqdn,2016-06-06T14:23:50Z,2016-06-06T17:30:06Z
16156,warning: setlocale: LC_CTYPE: cannot change locale (UTF-8): No such file or directory,2016-06-06T14:17:25Z,2016-07-01T21:53:20Z
16152,setup module: ValueError: No JSON object could be decoded and No module named module_exec.setup,2016-06-06T13:10:46Z,2016-06-13T15:02:06Z
16151,Configuration option badly parsed if the line contains an inline comment,2016-06-06T12:42:34Z,2016-09-16T19:44:22Z
16146,raw module not working for Cisco Routers,2016-06-06T11:46:29Z,2016-06-10T15:37:58Z
16145,service state doesn't accept 'running' value,2016-06-06T10:56:22Z,2016-06-07T02:30:52Z
16144,loop_var output is wrong,2016-06-06T09:48:14Z,2016-11-27T06:59:05Z
16141,OSError: [Errno 32] Broken pipe ansible-1.9.4 python API ,2016-06-06T03:45:43Z,2016-06-07T00:09:49Z
16139,Local_action makes ansible_host localhost.,2016-06-05T20:51:41Z,2016-06-06T15:51:16Z
16136,ansible-galaxy preserves tar.gz extension in role name when installing from tarball,2016-06-05T03:00:43Z,
16134,Don't throw error stopping/disabling unknown service,2016-06-05T00:34:25Z,
16133,ansible task executor should print the result information when json.load rasie an ValueError,2016-06-04T23:17:00Z,2016-08-23T23:27:57Z
16128,ERROR! Unexpected Exception: need more than 1 value to unpack,2016-06-03T20:18:53Z,2016-06-06T16:26:51Z
16125,"2.1 regression: status fields like ""changed"" can return non-boolean values",2016-06-03T15:51:28Z,
16123,Low-level error messages should always include the remote stderr output,2016-06-03T15:01:50Z,
16121,handle invalid role_paths gracefully in galaxy,2016-06-03T13:52:52Z,2016-09-09T20:51:12Z
16120,gcc error at 2.1 upgrade,2016-06-03T13:22:57Z,2016-06-03T14:38:28Z
16118,Unable to delegate from windows to linux,2016-06-03T10:04:54Z,2016-06-14T15:14:06Z
16117,regression: host_vars in inventory_dir not considered,2016-06-03T08:26:26Z,2016-06-06T15:53:22Z
16116,When using multiple inventory files and nested groups order is significant,2016-06-03T05:54:56Z,
16111,error feedback improvements due to improper file permissions on ec2.ini and ec2.py,2016-06-02T19:36:50Z,
16102,fixed group assignment in DO inventory,2016-06-02T16:47:18Z,2016-06-03T19:13:13Z
16100,Digital ocean inventory script does not correctly group servers,2016-06-02T15:00:16Z,2016-06-03T19:13:13Z
16099,Silent pass of missing handler on notify,2016-06-02T12:00:23Z,2016-06-09T14:18:02Z
16097,Chroot doesn't work with busybox,2016-06-02T11:21:55Z,2016-06-14T19:04:00Z
16095,ec2.py has issues with large number of filters,2016-06-02T06:28:33Z,2016-06-13T15:20:14Z
16083,Unarchive fails when a zip file contains too many files,2016-06-01T12:37:51Z,2016-06-01T14:03:58Z
16080,Issue with role dependency variable substitution and include task in Ansible 2.1.0,2016-06-01T07:54:05Z,2016-06-23T03:13:28Z
16078,Unarchive Fails To List Files In TGZ From FAT FS,2016-06-01T02:26:58Z,2016-09-07T13:51:24Z
16077,Async task fails on 2.1 with WinRMTransportError even when ignore_errors is set to true,2016-06-01T00:12:08Z,2016-07-05T23:22:22Z
16066,"Host name in SSH ControlPath for sftp is not parsed correctly, so tasks fail.",2016-05-31T10:40:14Z,2016-06-03T01:26:26Z
16065,Privilege escalation fails on Ubuntu 16.04,2016-05-31T09:13:48Z,2016-06-02T14:57:54Z
16060,unarchive fails when file names have spaces - ansible 2.1,2016-05-31T04:30:15Z,2016-06-09T20:58:11Z
16059,local_action does not work properly,2016-05-31T03:31:36Z,2016-06-04T23:55:07Z
16057,Complex argument parsing returns arrays or objects as strings in ansible 2.1.0,2016-05-30T18:45:08Z,
16054,Changes in raw module,2016-05-30T14:42:24Z,2016-06-10T15:37:58Z
16052,Failure running command as non privileged user,2016-05-30T13:20:20Z,
16051,"pass array as ""hosts"" in playbook",2016-05-30T13:11:18Z,
16050,`run_once` for single task also affect the tasks after it,2016-05-30T11:06:25Z,2016-09-26T16:48:25Z
16048,"Describe how to use ""postgresql_user"" properly with ansible 2.1.0.0",2016-05-30T10:54:12Z,
16047,ansible 2.0.1.0 run show version with Cisco ASA-55x0,2016-05-30T09:53:39Z,2016-05-30T15:45:19Z
16046,Ansible lost tmp dir when run script module,2016-05-30T08:32:05Z,
16044,Unexpected behavior of allow_duplicates directive in Ansible 2.1.0,2016-05-30T06:09:32Z,2016-09-20T20:43:18Z
16042,Server port in command line get less priority,2016-05-29T12:30:09Z,2016-06-06T16:01:08Z
16039,The catch-all except in _get_server_api_version in galaxy.api masks .netrc permission error.,2016-05-28T21:18:37Z,2016-06-06T15:48:55Z
16032,Ansible will create a literal $HOME directory if the variable is not set,2016-05-27T16:13:21Z,2016-11-21T15:31:50Z
16030,SSH hosts sporadically unreachable,2016-05-27T14:59:04Z,2016-09-07T17:50:04Z
16029,pip install of 2.1.0.0 is missing ansible-doc / ansible-console / ansible-playbook,2016-05-27T14:49:36Z,2016-08-01T15:38:33Z
16025,Delegated host_vars not loaded,2016-05-27T10:36:14Z,
16024,ERROR! Unexpected Exception: Values instance has no attribute 'ignore_certs',2016-05-27T09:07:29Z,2016-06-01T02:32:08Z
16020,Apply Yum update with option latest  is no working ,2016-05-27T04:42:14Z,2016-05-27T11:35:35Z
16019,"custom ansible module written in jython fails with ""PyCF_ONLY_AST SyntaxError: invalid syntax"" on ansible 2.1",2016-05-27T02:43:47Z,2016-07-26T16:35:43Z
16017,Can't use Ansible ios_ core modules to manage Cisco Catalyst 3750-E with public key provided by ssh agent,2016-05-26T20:11:32Z,
16016,2.1 changes role var precidence,2016-05-26T20:11:30Z,2016-06-21T20:29:03Z
16015,Unexpected Exception setuptools 3.6 - Requirement.parse('setuptools>=11.3')),2016-05-26T19:51:41Z,2016-09-13T06:55:03Z
16010,Default role install path for ansible-galaxy is stupid,2016-05-26T15:33:57Z,
16008,traceback on set_fact with numeric var names,2016-05-26T14:23:26Z,2016-09-15T20:41:11Z
16006,Playbook skips to PLAY RECAP when installing specific package version with yum,2016-05-26T13:44:01Z,2016-11-27T07:03:16Z
16005,Hostvars dict is not updated if play-scope variables are specified.,2016-05-26T13:19:16Z,2016-06-06T20:54:39Z
16004,Different group_vars with same dictionary,2016-05-26T11:28:34Z,
16003,"ansible 2.1.0, s3 module bug",2016-05-26T09:53:37Z,2016-05-26T11:53:58Z
16002,Lineinfile fails if file does not exists even with create=yes,2016-05-26T08:01:52Z,2016-05-26T11:50:15Z
15997,"""service: enabled=yes"" do not enable systemd service",2016-05-25T21:32:33Z,2016-05-26T11:52:57Z
15996,Regression: Ansible 2.2.0 won't pass variables to nested dependencies anymore,2016-05-25T20:43:47Z,2016-05-26T19:48:57Z
15994,Apt Module deb option failure,2016-05-25T18:51:35Z,2016-05-26T11:48:37Z
15990,Per-task `environment` dictionary should override global one,2016-05-25T12:31:08Z,2016-05-25T13:42:06Z
15989,why does stdout display the WARNING?  how to configure to avoid it?thanks,2016-05-25T08:10:48Z,2016-05-25T12:48:26Z
15988,ansible -B n -P 0 does not return job_id,2016-05-25T07:55:50Z,
15982,Ansible Playbooks Fail When Anything Echoed to TERM,2016-05-24T18:55:16Z,2016-05-27T13:30:20Z
15973,"Error Accessing Windows Machine: ""ssl: 'Session' object has no attribute 'merge_environment_settings'""",2016-05-23T18:25:28Z,2016-05-24T17:28:13Z
15970,Errors out when user can't write to /var/log even if they can to /var/log/ansible.log (regression),2016-05-23T14:19:33Z,2016-06-03T01:32:26Z
15968,ansible-pull --accept-host-key does not work,2016-05-23T13:57:14Z,
15964,"Ansible evaluates variable before ""when: statement"" when it used in with_items:",2016-05-23T10:30:44Z,2016-05-23T12:37:09Z
15963,Error in included task in block level does not trigger always section ,2016-05-23T09:16:48Z,2016-09-20T16:32:32Z
15962,ansible galaxy command error: ERROR! Unexpected Exception: execv() arg 2 must contain only strings,2016-05-23T07:28:33Z,2016-05-23T19:40:08Z
15959,Hacky introspection in task_queue_manager.py results in hard to diagnose breakage,2016-05-22T21:00:23Z,
15956,"Ansible 2.0.2.0 can't connect to Docker container using ""docker"" connection plugin",2016-05-21T22:03:18Z,
15954,Rolling Update Batch Size,2016-05-21T18:12:15Z,2016-08-18T21:26:58Z
15951,[2.0] Error 'role is undefined' if Role Include Variable in Name from group_vars,2016-05-21T16:38:55Z,
15948,ansible-playbook --syntax-check repeats line and col information,2016-05-21T12:12:39Z,
15947,Ansible not looking for modules in ./library alongside playbook,2016-05-21T09:46:02Z,2016-09-07T21:35:20Z
15946,ansible all -m ping---SSH Error,2016-05-21T02:32:43Z,2016-09-07T21:36:18Z
15933,fetch module doesn't respect become_method: sudo,2016-05-20T00:14:01Z,2016-05-20T16:45:37Z
15932,Module ec2_eni bug: Line 453: get_ec2_security_group_ids_from_names: TypeError: 'NoneType' object is not iterable,2016-05-19T22:11:18Z,
15930,playbook_dir not getting reset,2016-05-19T19:32:07Z,2016-05-23T19:05:30Z
15927,ansible-playbook --tags not working,2016-05-19T17:37:02Z,2016-09-20T20:11:09Z
15926,bug: included nested block with conditions results in unexpeced tasks execution,2016-05-19T12:44:00Z,2016-05-23T14:09:16Z
15922,'removes' option for command module triggers error,2016-05-19T08:46:57Z,2016-09-07T22:22:16Z
15921,EC2 dynamic inventory does not have ELB info. No group with ELB's too.,2016-05-19T02:00:47Z,
15920,with lsb_release installed and /bin/lsb_release binary already available ansible_lsb variable isn't defined on a consistent manner,2016-05-18T23:48:49Z,
15915,Cannot use include in task handlers (AttributeError),2016-05-18T16:03:52Z,2016-08-15T19:23:22Z
15907,sychronize rsync_opts and --private-key= will send two --rsh arguments,2016-05-17T23:51:18Z,
15903,vca_vapp - Error,2016-05-17T12:44:23Z,2016-09-15T12:07:47Z
15892,Can not escape double curly braces,2016-05-17T00:41:34Z,
15889,Overriding role vars is unreliable,2016-05-16T14:57:08Z,
15884,Handlers from roles improperly look for vars from all parent roles,2016-05-16T14:21:48Z,2016-06-25T15:28:27Z
15876,run_once with strategy free,2016-05-16T11:37:47Z,2016-05-17T12:21:26Z
15871,Openstack inventory needs to list errored nodes that don't have an internal_ip,2016-05-16T11:07:34Z,
15868,"Variable value in ""vars_files"" can not be found in ""wait_for"" task.",2016-05-16T02:00:50Z,
15865,Better FreeBSD distribution facts ,2016-05-15T17:49:23Z,2016-06-14T21:58:23Z
15862,Problem using role with path under 1.9.6.,2016-05-14T14:54:18Z,
15861,Missleading Error Message when Run Error Combines with `--limit + host + glob`,2016-05-14T06:17:16Z,
15860,Provide access to mysql 5.7 installs,2016-05-13T23:59:55Z,2016-05-16T13:44:20Z
15856,Saving content of big variable to local file takes too long time/or maybe is somehow broken,2016-05-13T19:48:50Z,
15855,Ansible over SSH proxy disconnects after service module is run,2016-05-13T19:35:22Z,
15854,Rackspace inventory fails with SSL error on Centos7,2016-05-13T19:18:08Z,2016-05-13T19:41:54Z
15853,handler is executed even though tag is missing,2016-05-13T16:13:01Z,
15852,Log regression in 2.0,2016-05-13T15:00:47Z,
15844,default transport (smart) performance hit,2016-05-13T01:18:21Z,2016-09-12T15:28:26Z
15841,Incorrect distribution fact initialization on FreeBSD,2016-05-12T22:18:34Z,2016-05-13T20:57:17Z
15839,scp_if_ssh not respected in copy and template modules if in a loop,2016-05-12T17:19:55Z,2016-06-09T20:31:50Z
15837,Command keystone-manage db_sync keystone failed ,2016-05-12T15:51:31Z,2016-05-21T20:06:02Z
15831,Pulling repository when using net option in docker module with nonexistant network,2016-05-12T13:12:08Z,2016-05-13T14:06:27Z
15827,Issue creating Security Groups using Ansible for AWS,2016-05-12T10:45:27Z,2016-05-13T14:04:34Z
15826,get_url fails with some ftp servers,2016-05-12T10:07:36Z,2016-05-13T14:03:58Z
15824,lineinfile module : insertbefore should insert before first match of specified regular expression,2016-05-11T17:23:03Z,2016-05-13T14:03:27Z
15823,role parameters replaced,2016-05-11T14:53:51Z,2016-06-09T13:44:06Z
15818,cannot connect to S3 from RHEL-5 ,2016-05-11T09:42:40Z,2016-05-13T14:00:37Z
15817,ansible_distribution_major_version cannot be compared as integer,2016-05-11T08:53:02Z,
15816,docker connection plugin truncates the scripts,2016-05-11T08:04:04Z,
15815,ansible reporting inventory as empty if specified in local ansible.cfg,2016-05-11T06:34:58Z,
15813,Using lineinfile for a file insert in Ansible  playbook ,2016-05-11T04:38:40Z,
15803,Performance regression between ansible 2.0.0.1 and 2.0.2.0,2016-05-10T13:51:57Z,2016-09-14T14:23:21Z
15801,Variable values included from `include_vars` have higher precedence than documented.,2016-05-10T11:09:18Z,
15800,"script that contains e.g. ""||"" via shell module keeps failing",2016-05-10T10:17:12Z,2016-05-24T16:05:26Z
15794,"postgresql_user only grants, does not revoke except on role/user deletion",2016-05-09T20:04:06Z,
15791,module_utils/junos.py does not handle library jxmlease not being available,2016-05-09T19:25:41Z,2016-05-13T20:26:07Z
15790,Unexpected warning+error behavior with invalid hosts,2016-05-09T19:03:26Z,
15788,Security problems using short and long IDs in apt_key module,2016-05-09T18:38:13Z,2016-05-10T14:40:23Z
15787,Command line parsing of key=value arguments causes invalid Windows paths to be generated,2016-05-09T17:35:17Z,2017-01-06T13:52:06Z
15786,tags not validated,2016-05-09T17:19:50Z,
15783,Module loader doesn't allow for symlinks under modules/,2016-05-09T16:04:24Z,2016-05-09T18:24:39Z
15776,"Diff doesn't produce any output for template when using with_items, with_subelements, with_fileglob",2016-05-09T12:16:37Z,2016-05-09T18:07:50Z
15770,Powershell scripts that use Start-Job fail on Ansible 2.0+,2016-05-08T15:17:12Z,
15769,Playbook run hangs in easy_install / pip modules,2016-05-08T10:19:38Z,
15768,`ansible_os_family` variable no longer defined on OS X,2016-05-08T07:05:40Z,2016-05-09T13:59:26Z
15766,ansible-pull ignores ansible_python_interpreter from inventory,2016-05-07T18:59:38Z,
15765,Error while connecting from one ansible host to another,2016-05-07T18:54:33Z,
15761,Ansible didn't report clear error reason on remote target,2016-05-07T04:44:04Z,2016-05-13T18:15:50Z
15753,Accessing a dictionary using {{ vars['dictname'] }} doesn't interpolate variables in the dictionary elements,2016-05-06T16:21:30Z,
15748,UnicodeDecodeError,2016-05-06T05:57:35Z,2016-09-24T20:34:15Z
15746,delegate_to: ignores when:,2016-05-06T01:10:40Z,
15745,Scope issue with Playbook level includes,2016-05-05T22:02:54Z,2016-05-12T19:02:18Z
15744,"in 2.0.1.0 and later, skipped plays impact  gathering=smart",2016-05-05T21:44:14Z,2016-05-12T14:22:46Z
15742,package module doesn't parse with_items for openbsd_pkg,2016-05-05T19:19:46Z,
15740,Unable to set VLAN Name using nxos_template,2016-05-05T17:27:10Z,2016-06-16T14:03:53Z
15739,"Using the word ""path"" as a variable name makes file module go boom",2016-05-05T16:31:03Z,2016-06-07T18:20:38Z
15737,win_acl: setting user permissions issue,2016-05-05T14:47:16Z,
15735,start-at-task does not work with tasks inside an include within a role,2016-05-05T13:30:33Z,2016-06-08T23:23:48Z
15733,Install ansible inside virtualenv,2016-05-05T06:51:51Z,2016-05-05T14:17:57Z
15729,Jinja2 {% import 'template' as name %} causes AttributeError (patch included),2016-05-04T15:46:18Z,
15726,Role search paths not reset after playbook include,2016-05-04T14:53:23Z,2016-06-07T15:23:04Z
15724,Breaking change in relative path resolution between 2.0.1 and 2.0.2,2016-05-04T12:56:37Z,2016-08-01T21:02:58Z
15722,Dictionary keys are not defined if there is undefined variable as value,2016-05-04T12:02:03Z,
15721,Copy module failure in 2.20,2016-05-04T11:26:29Z,2016-11-30T15:24:49Z
15719,local_tmp is ignored in ansible.cfg,2016-05-04T09:27:53Z,2016-07-26T16:55:02Z
15718,re-enable apt_repository tests for ubuntu 16.04,2016-05-04T07:16:08Z,2016-07-04T13:51:47Z
15717,Don't assume a task with non-dict loop results has been skipped.,2016-05-04T05:17:42Z,2016-05-05T22:32:14Z
15715,Regression rescue not firing.,2016-05-04T03:32:19Z,2016-05-19T16:43:15Z
15709,list tasks not compatible with syntax check,2016-05-03T18:50:40Z,
15706,Improve error: `Failed to connect to the host via ssh.` even without verbose,2016-05-03T17:58:37Z,2016-10-03T02:45:38Z
15702,SSH keys aren't checked against known_hosts when using networking modules,2016-05-03T14:19:55Z,2016-08-26T13:32:18Z
15700,Return variables on task includes not working anymore,2016-05-03T13:35:31Z,2016-06-07T18:40:55Z
15697,Ansible fails when `until` condition is true on last retry.,2016-05-03T10:34:28Z,2016-05-13T20:10:21Z
15694,Regression in delegate_to: {{ item }} delegate_facts: true,2016-05-03T03:26:55Z,2016-05-10T16:08:42Z
15693,tuple' object has no attribute 'items',2016-05-02T21:18:30Z,2016-10-15T15:10:36Z
15690,yum module failing  (on AWS RHEL 7 instance) due to rhui-lb,2016-05-02T19:43:21Z,2016-05-02T23:38:33Z
15687,include: Ansible 2.1 breaks 2.0 compatibility,2016-05-02T16:00:08Z,2016-05-03T13:18:13Z
15686,Authentication or permission failure / pfsense,2016-05-02T13:46:47Z,
15685,tools that paginate show spurious `less --version` output,2016-05-02T13:17:15Z,2016-09-09T13:31:31Z
15682,Ansible 2.2.0: win_feature  - source ,2016-05-02T11:42:41Z,2016-09-07T17:59:55Z
15681,Already executed dependency will hold execution forever,2016-05-02T10:08:55Z,2016-05-12T14:43:13Z
15680,ansible-playbook hides ssh errors even when using -vvv or -vvvv,2016-04-30T15:22:09Z,
15676,EC2 spot requests do not cancel on spot_wait_timeout,2016-04-30T01:13:16Z,2016-05-02T14:18:39Z
15671,case for ansible_distribution and ansible_os_family changes between 2.0.2 and 2.2.0,2016-04-29T17:17:55Z,2016-04-29T20:18:50Z
15669,WinRMTransport Kerberos authentication error but logged as success in windows logs,2016-04-29T17:05:45Z,
15666,'when: <...> is defined' ignored,2016-04-29T14:13:45Z,2016-04-29T14:22:27Z
15665,Backwards incompatible change in paramiko breaking install,2016-04-29T12:16:04Z,
15664,Forced Fact Gathering to Refresh Cached Facts Not Working,2016-04-29T09:53:04Z,
15660,AttributeError: 'AnsibleLoader' object has no attribute 'dispose',2016-04-29T04:36:24Z,2016-04-29T14:17:03Z
15658,(possible data loss) git does reset --hard even with force: no,2016-04-29T02:51:22Z,2016-04-29T14:43:54Z
15655,"Cannot use command/shell module to run `ansible --version`: ""ImportError: No module named constants""",2016-04-28T19:48:54Z,2016-05-02T15:29:35Z
15654,The ios_config module does not delete the username from the router,2016-04-28T19:14:49Z,2016-04-28T21:07:38Z
15652,Ec2.py Inventory script will not parse tags with an email as the value,2016-04-28T18:21:04Z,2016-04-29T00:04:05Z
15649,yum module fails with 'dict object' has no attribute '\\x00$' when used in loop and with dict lookup,2016-04-28T15:33:50Z,2016-06-13T15:31:15Z
15644,Unicode decode error,2016-04-28T11:52:32Z,2016-04-29T09:04:27Z
15643,ctrl+c cause crash,2016-04-28T09:04:18Z,
15642,become-method pfexec does not work,2016-04-28T08:02:20Z,
15635,Including ansible_python_interpreter='/usr/bin/env python' in inventory leads to module failure (OSError: [Errno 2] No such file or directory),2016-04-28T00:52:20Z,2016-04-28T13:50:38Z
15633,- meta: refresh_inventory causes playbook to exit. ,2016-04-27T23:39:56Z,2016-05-12T13:52:43Z
15625,"When always: is present, task failures do not abort the playbook (and are not reported as failures in the play).",2016-04-27T14:43:09Z,2016-05-11T23:13:58Z
15623,always in block isn't triggered after failure of task from include,2016-04-27T10:53:20Z,2016-05-06T13:23:02Z
15619,Incorrect directories for SSH key files. ,2016-04-27T08:25:17Z,2016-04-28T14:12:19Z
15610,undefined variable + filter in module args casuses hard-to-track-down error(Regression from v1.9),2016-04-26T16:58:15Z,2016-06-23T14:20:14Z
15607,"mail callback, cc and bcc are used when None",2016-04-26T16:46:35Z,
15606,error in runtest function in hacking/test-module prevents modules from being tested,2016-04-26T16:44:40Z,2016-04-27T17:11:26Z
15603,Faulty parsing of JSON template/file lookups (aka JSON double-quotes to single-quotes conversion problem),2016-04-26T15:08:31Z,2016-07-28T20:37:07Z
15602,Higher memory usage in 2.0.2.0,2016-04-26T13:14:28Z,2016-04-29T15:03:17Z
15601,'MODULE FAILURE' message when notification of password expiration,2016-04-26T13:12:00Z,2016-05-12T00:54:01Z
15597,Become with doas not working,2016-04-26T09:01:24Z,2016-09-13T20:17:24Z
15592,Docker not working out of the box with v2.0.2.0-1,2016-04-26T00:53:44Z,
15577,Change default editor for ansible-vault,2016-04-25T11:31:19Z,2016-05-02T12:45:17Z
15575,env lookup should default to None or allow own default,2016-04-25T09:40:37Z,2016-04-29T07:44:18Z
15574,"playbook, include: fix Unexpected Exception: 'NoneType' object has no…",2016-04-25T09:39:04Z,2016-04-25T17:40:49Z
15572,When conditions broken if they contain a comma,2016-04-25T06:30:31Z,2016-04-25T12:58:35Z
15571,ssh connection closed waiting for sudo or su password prompt,2016-04-25T03:07:07Z,2016-10-09T15:11:43Z
15565,pkg_resources.DistributionNotFound,2016-04-24T10:17:18Z,
15555,uri module: non-200 application/json responses are missing the `json` attribute.,2016-04-22T20:33:44Z,2016-04-25T18:21:26Z
15549,Ansible fails to run on CentOS kernel 4.5.1,2016-04-22T14:46:40Z,
15548,The include_vars module variables can't be overridden with task level variable definitions.,2016-04-22T14:29:52Z,2016-05-12T16:39:59Z
15546,v2 regression: delegate_to magic variable no longer exists,2016-04-22T12:54:11Z,2016-04-26T20:42:41Z
15544,"script module fails: ""command not found"" in some situations",2016-04-22T12:01:56Z,2016-09-07T21:41:32Z
15539,Synchronize module try to copy files to host machine when using Vagrant,2016-04-22T07:03:02Z,2016-04-23T02:31:44Z
15538,Cannot access groups of a host from within a callback plugin,2016-04-22T06:55:11Z,
15531,ec2_elb_lb can not be used to create ELB and register instances in one step,2016-04-21T20:00:03Z,2016-04-25T13:31:23Z
15527,Proxmox module failing with 501 Not Implemented,2016-04-21T16:30:58Z,2016-04-25T13:33:15Z
15525,SSH Connection Debug Broken in v2.0.2.0,2016-04-21T16:15:58Z,
15523,'any_errors_fatal' Broken For Unreachable Hosts v2,2016-04-21T15:56:28Z,2016-06-08T15:22:38Z
15520,lookup(template) doesn't expand ansible_managed variable in 2.0,2016-04-21T14:08:15Z,
15519,2.x breaks backwards compatibility with 1.x (default working dir for local tasks),2016-04-21T13:55:38Z,
15517,include_vars does a hash merge instead of replace (2.0.2.0),2016-04-21T12:11:14Z,2016-09-16T19:41:12Z
15506,setup module returns completely different info for windows vs linux,2016-04-20T18:51:33Z,
15505,Variable is not expanded in handler name,2016-04-20T15:13:07Z,
15496,Ordering issue in networking modules,2016-04-20T11:48:04Z,2016-05-16T17:59:46Z
15495,hashi_vault lookup plugin fails with:  KeyError: 'value',2016-04-20T10:51:29Z,2016-05-16T12:51:38Z
15493,vars_plugins vault password always empty,2016-04-20T09:17:03Z,
15492,The --diff option doesn't work as expected on playbooks with delegate_to + with_items,2016-04-20T09:05:08Z,2016-06-02T08:39:35Z
15487,"ansible_default_ipv6.address fact sometimes ""wrong""",2016-04-19T22:07:05Z,2016-04-25T13:40:23Z
15486,Using with_indexed_items multiple times with same list causes index out of bounds error,2016-04-19T21:33:15Z,2016-04-23T00:26:19Z
15484,"Handlers only run_once when notifying play is ""run_once: true""",2016-04-19T20:14:13Z,
15483,Ansible 1.9's include_vars has funky priority,2016-04-19T19:05:40Z,
15480,callback method playbook_on_task_start()  parameter name contains unresolved variables,2016-04-19T16:33:49Z,2016-04-26T09:44:52Z
15477,"Handler names are not templated, but notifications are.",2016-04-19T15:10:58Z,
15476,"Role handlers are PLAY-scoped, not ROLE-scoped",2016-04-19T15:07:41Z,
15475,template with_dict incorrect behaviour with undefined variables in hash values,2016-04-19T13:45:40Z,
15474,Using module unarchive with a gentoo stage 3 cause an error,2016-04-19T11:38:13Z,2016-04-25T18:29:55Z
15464,"1.9.6: Role's properties (name,version,src,scm) hide facts of the same name",2016-04-18T21:13:31Z,
15461,Can't get a working combination of versions for my ansible-pull workflow,2016-04-18T18:52:38Z,2016-10-07T17:38:25Z
15459,win_msi extra_args issue,2016-04-18T15:04:51Z,
15458,Contradiction between python grp module and useradd command.,2016-04-18T14:58:56Z,
15448,Ansible fact gathering confused by IPv6 point-to-point link,2016-04-17T02:24:15Z,2016-06-17T21:10:45Z
15446,Network facts are not retrieved on Solaris,2016-04-16T17:04:27Z,2016-04-23T15:03:18Z
15445,windows: ansible_host appears set to 'null',2016-04-16T13:58:42Z,
15443,Django_manage: manage.py must run via python,2016-04-16T12:50:41Z,2016-04-25T18:49:51Z
15436,"ssh connection module could fail with ""parsed"": false",2016-04-15T22:51:39Z,
15432,Ansible 2.0 no longer finds modules in library subdirectories,2016-04-15T17:02:52Z,
