commit,author,date,title,faultID,file
622045a,Sebastian Berg,2012-09-24 19:13:16,TST: reshaping of zero strided array (Issue #380),380,numpy/core/tests/test_regression.py
7a5a8ad,Sebastian Berg,2012-09-21 17:55:27,BUG: strides should only be changed if dimensions==1,380
12e8079,Sebastian Berg,2012-09-18 18:39:25,BUG: PyErr_SetObject does not steal reference.,2125
a16f387,Nathaniel J. Smith,2012-09-07 10:49:45,FIX: loosen numerical tolerance in test_pareto(),424,numpy/random/tests/test_random.py
926564c,Han Genuit,2012-09-07 01:27:58,"BUG: Fix for issues #378 and #392 This should fix the problems with numpy.insert(), where the input values were not checked for all scalar types and where values did not get inserted properly, but got duplicated by default.",378,numpy/lib/function_base.py
380ce94,Sebastian Berg,2012-09-04 02:00:47,Tests related to Issue #387,387,numpy/core/tests/test_regression.py
727cbc4,Ondřej Čertík,2012-09-02 09:47:35,FIX: Regenerate mtrand.c with Cython 0.17,416
7d30cad,Ondřej Čertík,2012-09-02 09:35:43,Merge pull request #397 from certik/fix2189,2189
0713354,Ondřej Čertík,2012-08-31 16:02:50,FIX: Add a test for Ticket #2066,2066,numpy/core/tests/test_regression.py
cb5a27e,Ondřej Čertík,2012-08-30 19:52:48,BUG: Add a test for Ticket #2189,2189,numpy/core/tests/test_regression.py
c6d8734,Ondřej Čertík,2012-08-31 14:45:39,Merge pull request #401 from jayvius/get-view-fix,2187
ecbd938,Ondřej Čertík,2012-08-29 17:36:02,FIX: bug in np.where and recarray swapping,2185,numpy/core/tests/test_regression.py
578a419,Travis E. Oliphant,2012-07-17 19:26:39,Merge pull request #352 from HackerSchool12/bugfix808,808
b26c675,Nathaniel J. Smith,2012-07-12 13:20:20,[FIX] Make np.random.shuffle less brain-dead,2074,numpy/random/tests/test_random.py
b26c675,Nathaniel J. Smith,2012-07-12 13:20:20,[FIX] Make np.random.shuffle less brain-dead,2074,numpy/random/tests/test_regression.py
b26c675,Nathaniel J. Smith,2012-07-12 13:20:20,[FIX] Make np.random.shuffle less brain-dead,2074,numpy/testing/tests/test_utils.py
2c04244,Loftie Ellis,2012-07-10 17:20:53,"BUG: Ticket #808: Insert was not performing properly when an integer was the argument passed to be used as the item to be insterted, and a list was passed as the positions. This was fixed by simply duplicating the item to be inserted so that it was a list of equal length and then control was passed to the already exsisting code to handel this case",808,numpy/lib/function_base.py
2c04244,Loftie Ellis,2012-07-10 17:20:53,"BUG: Ticket #808: Insert was not performing properly when an integer was the argument passed to be used as the item to be insterted, and a list was passed as the positions. This was fixed by simply duplicating the item to be inserted so that it was a list of equal length and then control was passed to the already exsisting code to handel this case",808,numpy/lib/tests/test_function_base.py
6966bdc,Eric Fode,2012-07-10 14:09:44,"BUG: ticket #2028: When min_scalar was not checking to see if numbers could fit into unsigned long longs. This was fixed by adding an extra case to function to check if the passed number could fit into a unsigned long long if it could not fit into anything else. Additionaly, regression tests were added.",2028,numpy/core/tests/test_multiarray.py
3b9a0fe,njsmith,2012-07-06 14:01:54,Merge pull request #328 from yarikoptic/master,2178
0e3a3d9,Yaroslav Halchenko,2012-07-02 16:38:09,ENH: unittest for preceeding commit fixing #2178,2178,numpy/lib/tests/test_io.py
4df2444,Yaroslav Halchenko,2012-07-02 16:03:53,"BUG: do not ""own"" the FID for GzipFile and file if provided to load already opened (ticket #2178)",2178,numpy/lib/npyio.py
15738e1,Nathaniel J. Smith,2012-05-20 18:18:13,BUG: handle length-0 axes correctly in ufunc.reduce without identity,2078,numpy/core/tests/test_ufunc.py
127ae2f,Michael McNeil Forbes,2012-04-06 14:52:56,"ENH: Add kwarg support for vectorize (tickets #2100, #1156, and #1487)",2100,numpy/lib/function_base.py
127ae2f,Michael McNeil Forbes,2012-04-06 14:52:56,"ENH: Add kwarg support for vectorize (tickets #2100, #1156, and #1487)",2100,numpy/lib/tests/test_function_base.py
4542c43,Mark Wiebe,2012-05-28 14:14:41,BUG: Add a new flag to nditer to indicate when op uses buffering,2144
a169c98,Charles Harris,2012-05-02 08:44:18,"TST: ticket #1878, test argmin with minimum signed integers.",1878,numpy/core/tests/test_multiarray.py
3277506,Charles Harris,2012-04-20 22:24:06,"BUG: ticket #1578, fix PyArray_Scalar.",1578
d78746b,Charles Harris,2012-04-17 19:52:01,"BUG: ticket #1578, fix UNICODE_getitem.",1578
0574e05,Ralf Gommers,2012-04-15 12:48:48,TST: filter Cython warning on import of random module.  Closes #2103.,2103,numpy/random/__init__.py
0679842,Charles Harris,2012-04-14 20:21:30,"Revert ""BUG: ticket #1578, Fix python-debug warning for python >= 2.7.""",1578
d50f961,Charles Harris,2012-04-11 12:43:34,TST: Add test for ticket #1578,1578,numpy/core/tests/test_regression.py
0a3a954,Charles Harris,2012-04-11 07:51:53,"BUG: ticket #1578, Fix python-debug warning for python >= 2.7.",1578
b6b5ba1,Ralf Gommers,2012-04-05 21:40:49,BUG: fix regression for indexing chararrays with empty list. Closes #1948.,1948,numpy/core/defchararray.py
b6b5ba1,Ralf Gommers,2012-04-05 21:40:49,BUG: fix regression for indexing chararrays with empty list. Closes #1948.,1948,numpy/core/tests/test_defchararray.py
11859c0,Charles Harris,2012-04-04 17:10:05,"BUG: ticket #2097, fix bounds checking in searchsorted when sorter invoked.",2097,numpy/core/tests/test_multiarray.py
372666a,Nicolas Pinto,2012-03-14 19:11:37,"BUG: ticket #2073, fix float16 __array_interface__ bug.",2073
dbf2351,Bryan Van de Ven,2012-03-19 10:08:33,"BUG: ticket #2063, make unique return consistent index.",2063,numpy/core/tests/test_regression.py
dbf2351,Bryan Van de Ven,2012-03-19 10:08:33,"BUG: ticket #2063, make unique return consistent index.",2063,numpy/lib/arraysetops.py
960a86b,Charles Harris,2012-03-24 14:49:07,"BUG: ticket #2086, make datetime and timedelta recognize byte order.",2086,numpy/core/tests/test_datetime.py
0168296,Ralf Gommers,2012-03-25 14:54:03,DOC: label datetime support as experimental. Closes #2072.,2072
3503c5f,Ralf Gommers,2012-03-19 14:01:51,Merge pull request #236 from charris/fixes-2.4,2071
32a4a7d,Charles Harris,2012-03-17 13:27:57,BUG: Fix ticket #2081.,2081,numpy/core/tests/test_regression.py
a4dbfc1,Ralf Gommers,2012-03-14 23:19:47,Merge pull request #229 from npinto/system_info_lib_dirs.,993
5268fe6,David Cournapeau,2012-03-05 22:43:56,BUG: fix #2017 by ignoring type_num in the hash input.,2017,numpy/core/tests/test_dtype.py
91f87e1,Bryan Van de Ven,2012-02-20 11:32:57,BUG: Fix ticket #1990.,1990,numpy/compat/py3k.py
91f87e1,Bryan Van de Ven,2012-02-20 11:32:57,BUG: Fix ticket #1990.,1990,numpy/core/tests/test_regression.py
09f01d8,Bryan Van de Ven,2012-02-24 16:21:57,BUG: fix ticket #2029.,2029,numpy/core/tests/test_maskna.py
ba40918,Ralf Gommers,2012-02-29 23:23:18,BLD: fix Cygwin build error.  Closes #1944.  Thanks to Sebastian Sohr.,1944
ae3dd33,Travis E. Oliphant,2012-02-13 21:46:24,Merge pull request #207 from teoliphant/2033-fast-power-fix,2033
aa2b608,Travis E. Oliphant,2012-02-12 20:53:37,BUG: Fix Ticket #2033 and fix fast_power behavior for integer arrays.,2033,numpy/core/tests/test_umath.py
7e202a2,Charles Harris,2012-02-12 19:22:12,"BUG: ticket #2046, deleting array attributes causes segfault.",2046,numpy/core/tests/test_multiarray.py
4c0576f,Travis E. Oliphant,2012-02-06 17:15:01,ENH: Add ability to pickle ufuncs as requested in ticket #1743,1743,numpy/core/__init__.py
4c0576f,Travis E. Oliphant,2012-02-06 17:15:01,ENH: Add ability to pickle ufuncs as requested in ticket #1743,1743,numpy/core/tests/test_ufunc.py
48d6edb,Ralf Gommers,2012-02-04 12:08:13,BUG: fix incorrect exception handling in arrayprint.  Closes ticket 2038.,2038,numpy/core/arrayprint.py
b95db7f,Warren Weckesser,2012-01-22 19:37:26,"BUG: multiarray: in array_setscalar, check that the array is writeable (ticket #1622)",1622
e74585d,Mark Wiebe,2012-01-21 18:12:41,TST: Add a test for ticket #2027,2027,numpy/core/tests/test_einsum.py
7d909e3,Mark Wiebe,2012-01-21 18:03:17,"BUG: einsum: Fix issue #2027, inner loop 3rd data pointer was not being incremented",2027
d36e076,Charles Harris,2012-01-18 17:06:20,BUG: Fix ticket #2021.,2021,numpy/core/tests/test_regression.py
1475319,Paul Anton Letnes,2011-11-27 14:35:59,BUG: savetxt now handles complex arrays.  Closes #1573.,1573,numpy/lib/npyio.py
1475319,Paul Anton Letnes,2011-11-27 14:35:59,BUG: savetxt now handles complex arrays.  Closes #1573.,1573,numpy/lib/tests/test_io.py
7f302cc,David Cournapeau,2011-11-21 06:03:44,BUG: fix #1984 (generate correct version.py).,1984
073bc39,Rui Pereira,2011-09-08 09:06:52,TST: skip umath complex tests on all platforms except linux.  Closes #1926.,1926,numpy/core/tests/test_umath_complex.py
cdf1ff1,Charles Harris,2011-08-20 10:15:17,Merge branch 'pull-140',1936
a54a0bd,Mark Wiebe,2011-08-18 20:37:36,BUG: loadtxt: There was some extra nesting for subarray dtypes (Ticket #1936),1936,numpy/lib/npyio.py
a54a0bd,Mark Wiebe,2011-08-18 20:37:36,BUG: loadtxt: There was some extra nesting for subarray dtypes (Ticket #1936),1936,numpy/lib/tests/test_regression.py
5cf0a07,Paul Anton Letnes,2011-07-31 21:04:59,"ENH: Add provision for headers and footers to savetxt, fixes ticket 1236. I suggest using a separate keyword argument for structured arrays. It might also be nice to be able to add a manual header.",1236,numpy/lib/npyio.py
5cf0a07,Paul Anton Letnes,2011-07-31 21:04:59,"ENH: Add provision for headers and footers to savetxt, fixes ticket 1236. I suggest using a separate keyword argument for structured arrays. It might also be nice to be able to add a manual header.",1236,numpy/lib/tests/test_io.py
dba98cc,Ralf Gommers,2011-08-02 17:34:38,BLD: fix build for py3k + pip. Closes #1857. Thanks to Erik Bray.,1857,numpy/distutils/ccompiler.py
dba98cc,Ralf Gommers,2011-08-02 17:34:38,BLD: fix build for py3k + pip. Closes #1857. Thanks to Erik Bray.,1857,setup.py
57b56bc,Ralf Gommers,2011-08-10 22:59:09,BUG: fix failing npyio test under py3k.  Thanks to Derek Homeier. Closes #1793.,1793,numpy/lib/npyio.py
57b56bc,Ralf Gommers,2011-08-10 22:59:09,BUG: fix failing npyio test under py3k.  Thanks to Derek Homeier. Closes #1793.,1793,numpy/lib/tests/test_io.py
72ab385,Paul Anton Letnes,2011-07-28 22:50:58,ENH: let genfromtxt return empty array for empty input file instead of an error.,1793,numpy/lib/npyio.py
72ab385,Paul Anton Letnes,2011-07-28 22:50:58,ENH: let genfromtxt return empty array for empty input file instead of an error.,1793,numpy/lib/tests/test_io.py
2acb928,Mark Wiebe,2011-07-29 11:00:44,"BUG: core: Fix memory leak, add a test which catches it (Ticket #1917)",1917,numpy/core/tests/test_regression.py
1b62bdf,David Huard,2011-07-20 14:36:35,BUG: fixed histogramdd bug with empty inputs.  Closes #1899.,1899,numpy/lib/function_base.py
1b62bdf,David Huard,2011-07-20 14:36:35,BUG: fixed histogramdd bug with empty inputs.  Closes #1899.,1899,numpy/lib/tests/test_function_base.py
1b62bdf,David Huard,2011-07-20 14:36:35,BUG: fixed histogramdd bug with empty inputs.  Closes #1899.,1899,numpy/lib/tests/test_twodim_base.py
8e94868,Mark Wiebe,2011-07-06 15:29:15,BUG: iter: writeonly operands weren't always being buffered correctly (Ticket #1895/1896),1895,numpy/core/tests/test_ufunc.py
5e4a407,Ralf Gommers,2011-06-22 23:09:16,BUG:py3k: fix error with recarry. Patch by C. Gohlke. Closes #1843.,1843,numpy/compat/py3k.py
5e4a407,Ralf Gommers,2011-06-22 23:09:16,BUG:py3k: fix error with recarry. Patch by C. Gohlke. Closes #1843.,1843,numpy/core/tests/test_records.py
192ac74,Mark Wiebe,2011-06-28 22:40:06,BUG: nditer: Error in detecting double reduction loop (Fixes #1885),1885,numpy/core/tests/test_einsum.py
192ac74,Mark Wiebe,2011-06-28 22:40:06,BUG: nditer: Error in detecting double reduction loop (Fixes #1885),1885,numpy/core/tests/test_iterator.py
f57f1ef,Mark Wiebe,2011-06-21 19:07:58,BUG: dtype: Struct dtype size wasn't being padded for alignment (Ticket #1790),1790,numpy/core/tests/test_dtype.py
adab903,Ralf Gommers,2011-06-21 21:46:49,TST: fix py3k failure for arrayprint. Closes #1875. Thanks to Derek Homeier.,1875,numpy/core/tests/test_arrayprint.py
afe25c1,Mark Wiebe,2011-06-16 12:42:32,BUG: ufunc: Type promotion output must always be in NBO (fixes #1867),1867,numpy/core/tests/test_ufunc.py
a1e7be3,Mark Wiebe,2011-06-09 10:01:35,BUG: core: PyArray_NewFromDescr needs to update flags when strides != NULL (fixes #1863,1863,numpy/core/tests/test_numeric.py
bf1e6f3,rgommers,2011-06-02 18:48:26,ENH: distutils: do the correct thing when swig_opts is a string in setup.py,1851,numpy/distutils/extension.py
6441c2a,rgommers,2011-05-29 15:38:06,ENH: speed up in1d() in the case of ar1 >> ar2. Closes #1603.,1603,numpy/lib/arraysetops.py
6441c2a,rgommers,2011-05-29 15:38:06,ENH: speed up in1d() in the case of ar1 >> ar2. Closes #1603.,1603,numpy/lib/tests/test_arraysetops.py
3071eab,Mark Wiebe,2011-05-21 15:04:05,BUG: Regression of object <-> structured array data copying (ticket #1838),1838,numpy/core/tests/test_iterator.py
3071eab,Mark Wiebe,2011-05-21 15:04:05,BUG: Regression of object <-> structured array data copying (ticket #1838),1838,numpy/core/tests/test_regression.py
4a2ad9e,Mark Wiebe,2011-05-21 12:01:33,BUG: Iterator reduction buffering bug when the inner loop is bigger than the buffer size (ticket #1837),1837,numpy/core/tests/test_einsum.py
9fb8922,Mark Wiebe,2011-05-18 06:31:51,BUG: Fix buffered reduction case in nditer (ticket #1834),1834,numpy/core/tests/test_iterator.py
cbca245,Mark Wiebe,2011-05-18 05:42:32,TST: Reduced test case for ticket #1834,1834,numpy/core/tests/test_iterator.py
5aa3603,Ralf Gommers,2011-04-29 19:23:59,DOC:BUG: fix percentile examples. Closes #1813.,1813,numpy/lib/function_base.py
f7eda58,Ralf Gommers,2011-04-27 21:29:55,"TST: fix test for too large array, raises ValueError, not MemoryError.",1811,numpy/core/tests/test_regression.py
d8de71d,Ralf Gommers,2011-04-03 14:59:36,"ENH: Ticket #1218, allow use of custom formatters in array2string and set_printoptions. Add tests for the new functionality.",1218,numpy/core/arrayprint.py
d8de71d,Ralf Gommers,2011-04-03 14:59:36,"ENH: Ticket #1218, allow use of custom formatters in array2string and set_printoptions. Add tests for the new functionality.",1218,numpy/core/tests/test_arrayprint.py
dea352c,Charles Harris,2011-04-21 20:30:41,"BUG: ticket #1805, replace type char by signed char for tables.",1805
973b112,Mark Wiebe,2011-04-13 13:19:27,BUG: Fix type promotion regression for ufuncs (Ticket #1798),1798
492ae11,Mark Wiebe,2011-04-13 12:56:30,BUG: Fix type promotion regression for the result_type function (Ticket #1798),1798
137ec8e,Ralf Gommers,2011-04-22 19:52:39,BUG: fix random.test_noncentral_f issue under win64 + MSVC9. Closes #1801.,1801
9fc9db1,Ralf Gommers,2011-04-22 19:29:29,"BUG: numpy doesn't compile anymore with ifort using -O3, changing to -O1.",1378,numpy/distutils/fcompiler/intel.py
49882c4,Mark Wiebe,2011-04-05 18:34:43,BUG: Work around the fact that Python 2.6 doesn't support %lld in PyString_Format,1795
ce0019c,Derek Homeir,2011-04-04 08:13:54,"BUG: ticket #1071, fix loadtxt to handle tab delimited data with missing values in the last column and add test for same.",1071,numpy/lib/npyio.py
ce0019c,Derek Homeir,2011-04-04 08:13:54,"BUG: ticket #1071, fix loadtxt to handle tab delimited data with missing values in the last column and add test for same.",1071,numpy/lib/tests/test_io.py
75bbdce,Ralf Gommers,2011-04-03 11:33:34,BUG: fix fromstring segfault with dtype=bool. Closes #1689. Thanks to Justin Peel.,1689,numpy/core/tests/test_multiarray.py
7497d60,Ralf Gommers,2011-04-03 16:01:47,BUG: fix allclose to work for scalar inf. Also actually runs tests.,1672,numpy/core/numeric.py
7497d60,Ralf Gommers,2011-04-03 16:01:47,BUG: fix allclose to work for scalar inf. Also actually runs tests.,1672,numpy/core/tests/test_numeric.py
a311969,Ralf Gommers,2011-04-03 12:33:07,ENH: add ndmin keyword to loadtxt. Closes #1562.,1562,numpy/lib/npyio.py
a311969,Ralf Gommers,2011-04-03 12:33:07,ENH: add ndmin keyword to loadtxt. Closes #1562.,1562,numpy/lib/tests/test_io.py
e340e66,Ralf Gommers,2011-04-03 12:04:35,ENH: return empty array from loadtxt for an empty file. Closes #1752.,1752,numpy/lib/npyio.py
e340e66,Ralf Gommers,2011-04-03 12:04:35,ENH: return empty array from loadtxt for an empty file. Closes #1752.,1752,numpy/lib/tests/test_io.py
a15b605,Charles Harris,2011-04-02 20:19:55,TST: add test for ticket #1458.,1458,numpy/lib/tests/test_io.py
3d61227,Derek Homier,2011-04-02 20:16:32,"ENH: ticket #1458, make loadtxt(..., unpack=True) unpack structured array fields.",1458,numpy/lib/npyio.py
9b354f4,Charles Harris,2011-04-02 17:08:34,TST: Add test for ticket #1559.,1559,numpy/ma/tests/test_regression.py
5e8e8ed,Charles Harris,2011-04-02 14:36:14,"BUG: ticket #1428, allow int64 and uint64 integer types to be specified in genfromtxt.",1428,numpy/lib/_iotools.py
5e8e8ed,Charles Harris,2011-04-02 14:36:14,"BUG: ticket #1428, allow int64 and uint64 integer types to be specified in genfromtxt.",1428,numpy/lib/tests/test__iotools.py
5d5266c,Christoph Gohlke,2011-04-02 12:39:29,"BUG: ticket #1565, fix conversion of int64 and uint64 types by loadtxt. Add some tests for these types.",1565,numpy/lib/npyio.py
5d5266c,Christoph Gohlke,2011-04-02 12:39:29,"BUG: ticket #1565, fix conversion of int64 and uint64 types by loadtxt. Add some tests for these types.",1565,numpy/lib/tests/test_io.py
1dcf0c9,Ralf Gommers,2011-03-29 20:02:13,BUG: handle empty inputs in cov and corrcoef. Closes #1773.,1773,numpy/lib/function_base.py
1dcf0c9,Ralf Gommers,2011-03-29 20:02:13,BUG: handle empty inputs in cov and corrcoef. Closes #1773.,1773,numpy/lib/tests/test_function_base.py
fdf84d9,Ralf Gommers,2011-03-31 12:52:13,BUG: make histogramdd work with infinite size bins. Closes #1788.,1788,numpy/lib/function_base.py
fdf84d9,Ralf Gommers,2011-03-31 12:52:13,BUG: make histogramdd work with infinite size bins. Closes #1788.,1788,numpy/lib/tests/test_function_base.py
689b68c,Ralf Gommers,2011-04-01 21:21:12,TST: lower precision for one more test in random. Closes #1768. Again.,1768,numpy/random/tests/test_random.py
d8b1b5a,Ralf Gommers,2011-03-30 18:30:58,DOC: correct note about correspondence vstack and concatenate. Closes #1446.,1446,numpy/core/shape_base.py
2788f53,Ralf Gommers,2011-03-25 17:06:19,ENH: distutils: provide better support for C++ code on HPUX. Closes #1383.,1383,numpy/distutils/unixccompiler.py
135e941,Ralf Gommers,2011-03-25 16:03:00,BUG: distutils: update HP compiler flags. Closes #1377.,1377,numpy/distutils/fcompiler/hpux.py
dce8638,Ralf Gommers,2011-03-29 19:02:39,BUG: make np.median() work for 0-D arrays. Also add tests. Closes #1747.,1747,numpy/lib/function_base.py
dce8638,Ralf Gommers,2011-03-29 19:02:39,BUG: make np.median() work for 0-D arrays. Also add tests. Closes #1747.,1747,numpy/lib/tests/test_function_base.py
1ad0311,Ralf Gommers,2011-03-29 17:17:24,BUG: make correlate/convolve work also with unicode mode arg. Closes #1705.,1705,numpy/core/numeric.py
c2081ae,Ralf Gommers,2011-03-25 12:25:26,DOC: add deprecation section to docstandard. Closes #1501.,1501
c343611,Ralf Gommers,2011-03-25 12:13:48,DOC: update class method docstring section of docstandard. Closes #1165.,1165
9c570e8,Ralf Gommers,2011-03-25 12:08:31,"DOC: update References section of docstandard. Closes #1509, #1524.",1509
b11ae17,Ralf Gommers,2011-03-25 12:02:44,DOC: add description of how to document modules to the doc standard.,1280
225f28c,Pearu Peterson,2011-03-27 13:26:05,"BUG: f2py fix to scan literal strings with ! character, fixes ticket #1228",1228,numpy/f2py/crackfortran.py
f2419c0,Pearu Peterson,2011-03-27 13:08:48,Merge branch 'master' of github.com:pearu/numpy,1614
ac2c160,Mark Wiebe,2011-03-25 12:37:14,DOC: Add a note about None values in the average documentation (#1180),1180,numpy/lib/function_base.py
d4ee39f,Pearu Peterson,2011-03-24 23:50:56,"BUG: fix f2py bug of converting an expression to variable, fixes ticket #1614.",1614,numpy/f2py/crackfortran.py
e46ed8f,Pearu Peterson,2011-03-24 23:50:56,"BUG: fix f2py bug of converting an expression to variable, fixes ticket #1614.",1614,numpy/f2py/crackfortran.py
3d00f4a,Ralf Gommers,2011-03-22 14:55:14,DEP: change behavior of out-of-order selection of recarray fields by name.,1431,numpy/core/_internal.py
3d00f4a,Ralf Gommers,2011-03-22 14:55:14,DEP: change behavior of out-of-order selection of recarray fields by name.,1431,numpy/core/tests/test_records.py
5ee9804,Ralf Gommers,2011-03-16 10:44:23,TST: lower precision of lognormal test a little more. Closes #1768.,1768,numpy/random/tests/test_random.py
cb063b2,Ralf Gommers,2011-03-15 10:33:51,TST: Some tests in random module were failing on RHEL4 due to too high precision.,1768,numpy/random/tests/test_random.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_array_from_pyobj.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_assumed_shape.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_callback.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_kind.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_mixed.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_return_character.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_return_complex.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_return_integer.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_return_logical.py
f8c38cb,Pearu Peterson,2011-03-11 14:00:10,BUG: Fixed ticket #1767. Replaced assert with assert_ calls.,1767,numpy/f2py/tests/test_return_real.py
87e0f55,Pearu Peterson,2011-03-11 09:40:33,Merge remote branch 'upstream/master' into f2py-assumed-shape,960
dede269,rgommers,2011-03-09 22:10:13,ENH: add Intel 64-bit C compiler. Closes #960.,960,numpy/distutils/ccompiler.py
dede269,rgommers,2011-03-09 22:10:13,ENH: add Intel 64-bit C compiler. Closes #960.,960,numpy/distutils/intelccompiler.py
9e28fce,Mark Wiebe,2011-03-10 12:07:49,BUG: Broadcast shape was backwards in error message (Ticket #1762),1762,numpy/core/tests/test_new_iterator.py
ce9fea2,rgommers,2011-03-09 21:29:09,BUG: fix 64-bit Intel Fortran compiler detection. Closes #1448.,1448,numpy/distutils/fcompiler/intel.py
ce9fea2,rgommers,2011-03-09 21:29:09,BUG: fix 64-bit Intel Fortran compiler detection. Closes #1448.,1448,numpy/distutils/tests/test_fcompiler_intel.py
f527b49,rgommers,2011-03-09 19:04:42,DOC: Update the docs for numpy.testing - prefer allclose and nulp funcs. Closes #1543.,1543,numpy/testing/utils.py
60adb1a,Charles Harris,2011-03-07 18:24:35,BUG: Preliminary fix for ticket #1757.,1757
b28b115,Mark Wiebe,2011-03-07 12:04:05,BUG: Field's subarray access of scalar was incorrectly Fortran (Ticket #1760),1760,numpy/core/tests/test_regression.py
898e6bd,rgommers,2011-03-06 18:04:45,TST: add test for random distributions. Closes #1512.,1512,numpy/random/tests/test_random.py
766cac0,Mark Wiebe,2011-03-05 13:03:15,BUG: Fix zero-padded copy when truncating (ticket #1756),1756
3f0f12f,Charles Harris,2011-03-05 15:21:12,ENH: Add test for ticket #1756.,1756,numpy/core/tests/test_regression.py
9eee670,Charles Harris,2011-03-05 14:55:13,BUG: Fix error in _strided_to_contig. Fixes ticket #1756.,1756
cfff750,Mark Wiebe,2011-03-04 11:16:12,BUG: Fix CastToType to handle string->string casts (ticket #1748),1748,numpy/core/tests/test_regression.py
6439e35,rgommers,2011-03-02 18:25:30,DOC: document inconsistent path separator in site.cfg path lists. Closes #934.,934
ee0831a,rgommers,2011-03-02 15:57:33,"BUG: fix up shared library extension, which changed in Python 3.2. Closes #1749.",1749,numpy/distutils/fcompiler/__init__.py
ee0831a,rgommers,2011-03-02 15:57:33,"BUG: fix up shared library extension, which changed in Python 3.2. Closes #1749.",1749,numpy/distutils/system_info.py
ee0831a,rgommers,2011-03-02 15:57:33,"BUG: fix up shared library extension, which changed in Python 3.2. Closes #1749.",1749,numpy/tests/test_ctypeslib.py
df57147,Charles Harris,2011-02-11 08:12:44,"BUG: ticket 1741, fix python 2.5 incompatibilityr.",1741,numpy/core/tests/test_regression.py
fa5ea04,Mark Wiebe,2011-02-06 17:49:12,BUG: core: Fix regression ticket #1735,1735,numpy/core/tests/test_regression.py
2635398,Mark Wiebe,2011-02-06 15:48:45,ENH: core: Add new GetArrayParamsFromObject API function (fixes #1081),1081,numpy/core/code_generators/numpy_api.py
2635398,Mark Wiebe,2011-02-06 15:48:45,ENH: core: Add new GetArrayParamsFromObject API function (fixes #1081),1081,numpy/core/tests/test_regression.py
2635398,Mark Wiebe,2011-02-06 15:48:45,ENH: core: Add new GetArrayParamsFromObject API function (fixes #1081),1081,numpy/lib/tests/test_io.py
0e60ecb,Mark Wiebe,2011-02-02 13:21:48,BUG: ufunc: Fix regression of accumulate with zero-size result (ticket #1733),1733,numpy/core/tests/test_regression.py
cdac120,rgommers,2011-01-25 22:02:40,PY3K: add PyPI classifier for Python 3. Closes #1698.,1698,setup.py
b7fbd32,Justin Peel,2011-01-24 14:42:40,"BUG: Ticket #1690, fix overflow error in randint. Slightly modified from the original by committer.",1690,numpy/random/tests/test_random.py
ae6416a,rgommers,2010-12-12 19:01:56,STY: clean up unused code. Closes #1409. Thanks to Bruce Southey.,1409,numpy/distutils/ccompiler.py
437e555,Justin Peel,2011-01-23 16:56:15,"BUG: Ticket #1703, make fromfile work with dtype=np.bool_ and floats.",1703,numpy/core/tests/test_multiarray.py
173cb74,Charles Harris,2011-01-23 15:58:39,"ENH: Ticket 1695, add test for find_common_type with booleans.",1695,numpy/core/tests/test_regression.py
3ec5795,Justin Peel,2011-01-23 13:54:25,"BUG: Ticket 1490, fix searchsorted when both key and array are byteswapped.",1490,numpy/core/tests/test_multiarray.py
0baf0ec,cgholke,2011-01-23 13:20:23,BUG: Ticket #1660. Fix windows 64 bug so that fromfile works for files > 2GB.,1660
9451260,chanley,2010-12-27 12:16:14,Apply patch by bsouthey in Ticket #1475 to turn off appropriate tests when ctypes is not installed.  This is of particular importance to STScI since this test is breaking our nightly build/test setup.,1475,numpy/lib/tests/test_type_check.py
e2e2652,Pearu Peterson,2010-12-03 21:04:21,BUG: Fixes ticket 1693.,1693,numpy/f2py/crackfortran.py
67ed62e,Pearu Peterson,2010-12-02 22:04:10,BUG: Fix ticket 1679.,1679,numpy/f2py/crackfortran.py
8d0b581,rgommers,2010-11-30 22:14:37,ENH: add support for the PathScale compilers on Linux. Closes #1043.,1043,numpy/distutils/ccompiler.py
