commit,author,date,title,faultID,file
4c413e2,Claude Paroz,2015-01-10 20:27:30,Fixed #17785 -- Preferred column names in get_relations introspection,17785,django/core/management/commands/inspectdb.py
4c413e2,Claude Paroz,2015-01-10 20:27:30,Fixed #17785 -- Preferred column names in get_relations introspection,17785,django/db/backends/mysql/introspection.py
4c413e2,Claude Paroz,2015-01-10 20:27:30,Fixed #17785 -- Preferred column names in get_relations introspection,17785,django/db/backends/oracle/introspection.py
4c413e2,Claude Paroz,2015-01-10 20:27:30,Fixed #17785 -- Preferred column names in get_relations introspection,17785,django/db/backends/postgresql_psycopg2/introspection.py
4c413e2,Claude Paroz,2015-01-10 20:27:30,Fixed #17785 -- Preferred column names in get_relations introspection,17785,django/db/backends/sqlite3/introspection.py
4c413e2,Claude Paroz,2015-01-10 20:27:30,Fixed #17785 -- Preferred column names in get_relations introspection,17785,tests/introspection/models.py
4c413e2,Claude Paroz,2015-01-10 20:27:30,Fixed #17785 -- Preferred column names in get_relations introspection,17785,tests/introspection/tests.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,django/db/migrations/executor.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_a/__init__.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_a/migrations/0001_initial.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_a/migrations/0002_a2.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_a/migrations/0003_a3.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_a/migrations/0004_a4.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_a/migrations/__init__.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_a/models.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_b/__init__.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_b/migrations/0001_initial.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_b/migrations/0002_b2.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_b/migrations/0003_b3.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_b/migrations/__init__.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_b/models.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_c/__init__.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_c/migrations/0001_initial.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_c/migrations/0002_c2.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_c/migrations/0003_c3.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_c/migrations/__init__.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/migrations_test_apps/lookuperror_c/models.py
bbbed99,Markus Holtermann,2015-01-11 20:13:31,Fixed #24123 -- Used all available migrations to generate the initial migration state,24123,tests/migrations/test_executor.py
a7c256c,Pavel Shpilev,2014-10-15 18:42:06,Fixed #9893 -- Allowed using a field's max_length in the Storage.,9893,django/core/files/storage.py
a7c256c,Pavel Shpilev,2014-10-15 18:42:06,Fixed #9893 -- Allowed using a field's max_length in the Storage.,9893,django/db/models/fields/files.py
a7c256c,Pavel Shpilev,2014-10-15 18:42:06,Fixed #9893 -- Allowed using a field's max_length in the Storage.,9893,tests/file_storage/models.py
a7c256c,Pavel Shpilev,2014-10-15 18:42:06,Fixed #9893 -- Allowed using a field's max_length in the Storage.,9893,tests/file_storage/tests.py
be158e3,Markus Holtermann,2015-01-11 00:30:47,Refs #24110 -- Added a more descriptive release note and fixed a spelling mistake.,24110,django/db/migrations/migration.py
fdc2cc9,Markus Holtermann,2015-01-10 15:18:06,Fixed #24110 -- Rewrote migration unapply to preserve intermediate states,24110,django/db/migrations/migration.py
fdc2cc9,Markus Holtermann,2015-01-10 15:18:06,Fixed #24110 -- Rewrote migration unapply to preserve intermediate states,24110,tests/migrations/test_operations.py
74f0255,Serafeim Papastefanos,2015-01-10 00:05:58,Fixed #23967 -- Added formats for Greek,23967,django/conf/locale/el/formats.py
d7bc37d,Claude Paroz,2015-01-09 22:18:34,Fixed #24097 -- Prevented AttributeError in redirect_to_login,24097,django/contrib/auth/decorators.py
d7bc37d,Claude Paroz,2015-01-09 22:18:34,Fixed #24097 -- Prevented AttributeError in redirect_to_login,24097,django/contrib/auth/tests/test_views.py
d7bc37d,Claude Paroz,2015-01-09 22:18:34,Fixed #24097 -- Prevented AttributeError in redirect_to_login,24097,django/shortcuts.py
d7bc37d,Claude Paroz,2015-01-09 22:18:34,Fixed #24097 -- Prevented AttributeError in redirect_to_login,24097,tests/resolve_url/tests.py
d7bc37d,Claude Paroz,2015-01-09 22:18:34,Fixed #24097 -- Prevented AttributeError in redirect_to_login,24097,tests/resolve_url/urls.py
665e0aa,Preston Timmons,2015-01-09 09:36:36,Fixed #24094 -- Enabled template tests to run individually.,24094,tests/template_tests/templatetags/custom.py
665e0aa,Preston Timmons,2015-01-09 09:36:36,Fixed #24094 -- Enabled template tests to run individually.,24094,tests/template_tests/templatetags/inclusion.py
665e0aa,Preston Timmons,2015-01-09 09:36:36,Fixed #24094 -- Enabled template tests to run individually.,24094,tests/template_tests/test_custom.py
67d6a8c,Tim Graham,2015-01-09 10:25:57,Fixed #24108 -- Updated Wilson's bio due to new Django Project Web site design.,24108
b8abfe1,Tim Graham,2015-01-08 12:20:56,Fixed #24101 -- Fixed flaky admin_views selenium tests; refs #7361.,24101,tests/admin_views/tests.py
ade9859,Tim Graham,2015-01-07 18:49:02,Fixed #24095 -- Prevented WarningLoggerTests from leaking a warnings filter.,24095,tests/logging_tests/tests.py
862ea82,Markus Holtermann,2015-01-07 21:10:56,Fixed #24093 -- Prevented MigrationWriter to write operation kwargs that are not explicitly deconstructed,24093,django/db/migrations/writer.py
862ea82,Markus Holtermann,2015-01-07 21:10:56,Fixed #24093 -- Prevented MigrationWriter to write operation kwargs that are not explicitly deconstructed,24093,tests/custom_migration_operations/operations.py
862ea82,Markus Holtermann,2015-01-07 21:10:56,Fixed #24093 -- Prevented MigrationWriter to write operation kwargs that are not explicitly deconstructed,24093,tests/migrations/test_writer.py
5a4ac4e,Josh Smeaton,2015-01-05 21:32:25,Fixed #24078 -- Removed empty strings from GenericIPAddressField,24078,django/db/models/fields/__init__.py
5a4ac4e,Josh Smeaton,2015-01-05 21:32:25,Fixed #24078 -- Removed empty strings from GenericIPAddressField,24078,tests/model_fields/models.py
5a4ac4e,Josh Smeaton,2015-01-05 21:32:25,Fixed #24078 -- Removed empty strings from GenericIPAddressField,24078,tests/model_fields/tests.py
2e65d56,Danilo Bargen,2014-11-03 18:01:31,Fixed #20003 -- Improved and extended URLValidator,20003,django/core/validators.py
2e65d56,Danilo Bargen,2014-11-03 18:01:31,Fixed #20003 -- Improved and extended URLValidator,20003,tests/forms_tests/tests/test_fields.py
e0080cf,Claude Paroz,2015-01-06 08:56:53,Fixed #24083 -- Corrected is_bound nature in forms topic docs,24083
27dd7e7,Claude Paroz,2015-01-05 18:23:57,Fixed #23815 -- Prevented UnicodeDecodeError in CSRF middleware,23815,django/middleware/csrf.py
27dd7e7,Claude Paroz,2015-01-05 18:23:57,Fixed #23815 -- Prevented UnicodeDecodeError in CSRF middleware,23815,tests/csrf_tests/tests.py
789baf9,Tim Graham,2015-01-05 14:15:14,Fixed test failures introduced in refs #23861.,23861,tests/check_framework/test_model_field_deprecation.py
789baf9,Tim Graham,2015-01-05 14:15:14,Fixed test failures introduced in refs #23861.,23861,tests/check_framework/tests.py
c87ee41,Tim Graham,2015-01-01 10:31:36,Fixed #23861 -- Added an API to deprecate model fields.,23861,django/db/models/fields/__init__.py
c87ee41,Tim Graham,2015-01-01 10:31:36,Fixed #23861 -- Added an API to deprecate model fields.,23861,tests/check_framework/test_model_field_deprecation.py
6e1c9c6,Claude Paroz,2015-01-02 17:58:58,Fixed #8280 -- Allowed management command discovery for eggs,8280,django/core/management/__init__.py
6e1c9c6,Claude Paroz,2015-01-02 17:58:58,Fixed #8280 -- Allowed management command discovery for eggs,8280,tests/user_commands/tests.py
839f431,Andriy Sokolovskiy,2015-01-02 16:37:54,Fixed #24064 -- Prevented database access at compile time in spatialite models.,24064,django/contrib/gis/db/backends/spatialite/models.py
4ee06ec,Andreas Pelme,2015-01-02 12:58:22,Fixed #24069 -- Made ServerHandler a new style class to fix super() call.,24069,django/core/servers/basehttp.py
b9feec9,Tim Graham,2015-01-01 13:54:25,Fixed #23700 -- Fixed non-deterministic static files test failures on Windows.,23700,tests/staticfiles_tests/tests.py
b4bdd52,Tim Graham,2014-12-31 17:26:15,Fixed #23366 -- Fixed a crash with the migrate --list command.,23366,django/core/management/commands/showmigrations.py
7a878ca,Andrey Maslov,2014-12-23 17:51:36,Fixed #24008 -- Fixed ValidationError crash with list of dicts.,24008,django/core/exceptions.py
7a878ca,Andrey Maslov,2014-12-23 17:51:36,Fixed #24008 -- Fixed ValidationError crash with list of dicts.,24008,tests/forms_tests/tests/test_utils.py
09bce0b,Tim Graham,2014-12-31 09:37:13,Fixed #22340 -- Removed DatabaseCreation deprecation from timeline.,22340
63dee96,Tim Graham,2014-12-31 09:19:04,Fixed test from refs #23758.,23758,tests/queries/tests.py
41fc1c0,Piotr Pawlaczek,2014-11-15 14:45:00,Fixed #23758 -- Allowed more than 5 levels of subqueries,23758,django/db/models/sql/query.py
41fc1c0,Piotr Pawlaczek,2014-11-15 14:45:00,Fixed #23758 -- Allowed more than 5 levels of subqueries,23758,tests/queries/tests.py
478d6a9,Tim Graham,2014-12-30 11:19:59,Copied BaseDatabaseCreation._digest() to SchemaEditor to remove dependency.,22340,django/db/backends/schema.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/__init__.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/creation.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/mysql/base.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/mysql/creation.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/oracle/base.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/oracle/creation.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/postgresql_psycopg2/base.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/postgresql_psycopg2/creation.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/sqlite3/base.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/backends/sqlite3/creation.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,django/db/models/fields/__init__.py
93d73da,Tim Graham,2014-12-29 15:14:40,Moved DatabaseCreation.data_types properties to DatabaseWrapper.,22340,tests/commands_sql/tests.py
d7fc6eb,Tim Graham,2014-12-30 11:50:50,"Revert ""Updated some docs for the delayed deprecation of legacy table creation; refs #22340.""",22340
df3cc53,Tim Graham,2014-12-30 10:23:42,Fixed #23450 -- Fixed transient failure of requests...test_far_expiration.,23450,tests/requests/tests.py
fca8667,Markus Holtermann,2014-12-29 20:48:04,Added test for an intermediate swappable model change in migration state.,22563,tests/migrations/test_autodetector.py
002a8ff,Ramiro Morales,2014-12-29 19:06:09,Fixed breakage by 6fb9dee4 under Python2+Windows.,23271,django/core/management/commands/makemessages.py
2d63889,Tim Graham,2014-12-29 15:37:45,Removed release note for refs #23938 as it couldn't be backported to 1.7.,23938
623ccdd,Markus Holtermann,2014-12-02 19:25:46,Fixed #23938 -- Added migration support for m2m to concrete fields and vice versa,23938,django/db/migrations/autodetector.py
623ccdd,Markus Holtermann,2014-12-02 19:25:46,Fixed #23938 -- Added migration support for m2m to concrete fields and vice versa,23938,tests/migrations/test_autodetector.py
3c5d1ed,Claude Paroz,2014-12-27 16:19:32,Fixed #22279 -- Prevented dummy backend going through DatabaseErrorWrapper,22279,django/db/backends/dummy/base.py
3c5d1ed,Claude Paroz,2014-12-27 16:19:32,Fixed #22279 -- Prevented dummy backend going through DatabaseErrorWrapper,22279,tests/backends/tests.py
1d24f07,Claude Paroz,2014-12-28 18:10:12,Fixed #21255 -- Closed connections after management command ran,21255,django/core/management/base.py
1d24f07,Claude Paroz,2014-12-28 18:10:12,Fixed #21255 -- Closed connections after management command ran,21255,django/db/utils.py
1d24f07,Claude Paroz,2014-12-28 18:10:12,Fixed #21255 -- Closed connections after management command ran,21255,tests/admin_scripts/tests.py
6fb9dee,Ramiro Morales,2014-12-28 23:02:14,Fixed #23271 -- Don't corrupt PO files on Windows when updating them.,23271,django/core/management/commands/makemessages.py
6fb9dee,Ramiro Morales,2014-12-28 23:02:14,Fixed #23271 -- Don't corrupt PO files on Windows when updating them.,23271,tests/i18n/commands/__init__.py
6fb9dee,Ramiro Morales,2014-12-28 23:02:14,Fixed #23271 -- Don't corrupt PO files on Windows when updating them.,23271,tests/i18n/test_extraction.py
6d52f6f,Aymeric Augustin,2014-12-23 22:29:01,Fixed #23831 -- Supported strings escaped by third-party libs in Django.,23831,django/template/base.py
6d52f6f,Aymeric Augustin,2014-12-23 22:29:01,Fixed #23831 -- Supported strings escaped by third-party libs in Django.,23831,django/template/debug.py
6d52f6f,Aymeric Augustin,2014-12-23 22:29:01,Fixed #23831 -- Supported strings escaped by third-party libs in Django.,23831,django/utils/html.py
6d52f6f,Aymeric Augustin,2014-12-23 22:29:01,Fixed #23831 -- Supported strings escaped by third-party libs in Django.,23831,django/utils/safestring.py
6d52f6f,Aymeric Augustin,2014-12-23 22:29:01,Fixed #23831 -- Supported strings escaped by third-party libs in Django.,23831,tests/utils_tests/test_safestring.py
89e2c60,Tim Graham,2014-12-27 09:06:38,Fixed #24000 -- Corrected contrib.sites default site creation in a multiple database setup.,24000,django/contrib/sites/management.py
89e2c60,Tim Graham,2014-12-27 09:06:38,Fixed #24000 -- Corrected contrib.sites default site creation in a multiple database setup.,24000,django/contrib/sites/tests.py
c2e419c,Tim Graham,2014-12-26 15:27:11,Fixed #24054 -- Enabled sqlsequencereset for apps with migrations.,24054,django/core/management/commands/sqlsequencereset.py
b4e76f3,Gavin Wahl,2014-08-22 10:31:26,"Fixed #23346 -- Fixed lazy() to lookup methods on the real object, not resultclasses.",23346,django/utils/functional.py
b4e76f3,Gavin Wahl,2014-08-22 10:31:26,"Fixed #23346 -- Fixed lazy() to lookup methods on the real object, not resultclasses.",23346,tests/utils_tests/test_functional.py
3daa9d6,Niclas Olofsson,2014-12-04 21:47:48,Fixed #10414 -- Made select_related() fail on invalid field names.,10414,django/db/models/sql/compiler.py
3daa9d6,Niclas Olofsson,2014-12-04 21:47:48,Fixed #10414 -- Made select_related() fail on invalid field names.,10414,tests/annotations/tests.py
3daa9d6,Niclas Olofsson,2014-12-04 21:47:48,Fixed #10414 -- Made select_related() fail on invalid field names.,10414,tests/select_related/models.py
3daa9d6,Niclas Olofsson,2014-12-04 21:47:48,Fixed #10414 -- Made select_related() fail on invalid field names.,10414,tests/select_related/tests.py
3daa9d6,Niclas Olofsson,2014-12-04 21:47:48,Fixed #10414 -- Made select_related() fail on invalid field names.,10414,tests/select_related_onetoone/tests.py
fae551d,Claude Paroz,2014-12-24 14:58:32,Complemented pickle test for ValuesQuerySet with related field,14515,tests/queryset_pickle/models.py
fae551d,Claude Paroz,2014-12-24 14:58:32,Complemented pickle test for ValuesQuerySet with related field,14515,tests/queryset_pickle/tests.py
7ce9644,Claude Paroz,2014-12-24 14:13:58,Added a test to ensure bad assignation to M2M doesn't clear data,14394,tests/m2m_regress/tests.py
8842bc1,Tim Graham,2014-12-23 14:41:53,Fixed some docs spelling mistakes.,19808
446b50b,Frankie Robertson,2014-12-23 15:38:34,Fixed #24035 -- Clarified docs on CACHE_MIDDLEWARE_KEY_PREFIX vs KEY_PREFIX,24035
061caa5,Tim Graham,2014-12-23 12:27:49,Fixed #24037 -- Prevented data loss possibility when changing Meta.managed.,24037,django/db/migrations/autodetector.py
061caa5,Tim Graham,2014-12-23 12:27:49,Fixed #24037 -- Prevented data loss possibility when changing Meta.managed.,24037,django/db/migrations/operations/models.py
061caa5,Tim Graham,2014-12-23 12:27:49,Fixed #24037 -- Prevented data loss possibility when changing Meta.managed.,24037,tests/migrations/test_autodetector.py
30cbd5d,Claude Paroz,2014-09-14 20:26:16,Replaced DatabaseCreation sql methods by schema editor equivalents,22340,django/core/management/commands/migrate.py
30cbd5d,Claude Paroz,2014-09-14 20:26:16,Replaced DatabaseCreation sql methods by schema editor equivalents,22340,django/db/backends/creation.py
30cbd5d,Claude Paroz,2014-09-14 20:26:16,Replaced DatabaseCreation sql methods by schema editor equivalents,22340,django/db/backends/schema.py
30cbd5d,Claude Paroz,2014-09-14 20:26:16,Replaced DatabaseCreation sql methods by schema editor equivalents,22340,tests/backends/tests.py
30cbd5d,Claude Paroz,2014-09-14 20:26:16,Replaced DatabaseCreation sql methods by schema editor equivalents,22340,tests/commands_sql/tests.py
30cbd5d,Claude Paroz,2014-09-14 20:26:16,Replaced DatabaseCreation sql methods by schema editor equivalents,22340,tests/model_options/test_tablespaces.py
9fecb86,Claude Paroz,2014-12-21 14:24:15,Fixed #17946 -- Fixed deserialization of self-referencing M2M fields,17946,django/core/serializers/python.py
9fecb86,Claude Paroz,2014-12-21 14:24:15,Fixed #17946 -- Fixed deserialization of self-referencing M2M fields,17946,tests/fixtures_regress/models.py
9fecb86,Claude Paroz,2014-12-21 14:24:15,Fixed #17946 -- Fixed deserialization of self-referencing M2M fields,17946,tests/fixtures_regress/tests.py
01ab84c,Tim Graham,2014-12-22 15:13:47,Fixed #23525 -- Fixed admindocs crash on apps installed as eggs.,23525,django/contrib/admindocs/views.py
cf2390b,Alexander Schulze,2014-12-22 02:54:42,Fixed #23959 -- Clarified when checks automatically run.,23959
54085b0,Oscar Ramirez,2014-12-17 00:30:26,Fixed #23998 -- Added datetime.time support to migrations questioner.,23998,django/db/migrations/writer.py
54085b0,Oscar Ramirez,2014-12-17 00:30:26,Fixed #23998 -- Added datetime.time support to migrations questioner.,23998,django/utils/datetime_safe.py
54085b0,Oscar Ramirez,2014-12-17 00:30:26,Fixed #23998 -- Added datetime.time support to migrations questioner.,23998,tests/migrations/test_writer.py
54085b0,Oscar Ramirez,2014-12-17 00:30:26,Fixed #23998 -- Added datetime.time support to migrations questioner.,23998,tests/utils_tests/test_datetime_safe.py
936e87c,Marc Tamlyn,2014-12-22 00:41:13,Merge pull request #3765 from wlanslovenija/ticket_24034,24034
9a23470,Josh Schneier,2014-12-17 18:41:36,Fixed #24017 -- Added python_2_unicode_compatible in db/migrations,24017,django/db/migrations/graph.py
9a23470,Josh Schneier,2014-12-17 18:41:36,Fixed #24017 -- Added python_2_unicode_compatible in db/migrations,24017,django/db/migrations/migration.py
9a23470,Josh Schneier,2014-12-17 18:41:36,Fixed #24017 -- Added python_2_unicode_compatible in db/migrations,24017,tests/migrations/test_graph.py
7c50e7e,Jernej Kos,2014-12-21 11:21:37,Fixed #24034 -- Don't always overwrite deconstruct path.,24034,django/contrib/postgres/fields/array.py
7c50e7e,Jernej Kos,2014-12-21 11:21:37,Fixed #24034 -- Don't always overwrite deconstruct path.,24034,tests/postgres_tests/models.py
7c50e7e,Jernej Kos,2014-12-21 11:21:37,Fixed #24034 -- Don't always overwrite deconstruct path.,24034,tests/postgres_tests/test_array.py
995be4a,Tim Graham,2014-12-19 14:11:17,Fixed refs #24007 test on Windows.,24007,tests/model_regress/test_pickle.py
1d9fc5c,Claude Paroz,2014-12-18 21:39:15,Made model_regress unpickling test CWD-independent,24007,tests/model_regress/test_pickle.py
5b1fb0a,Claude Paroz,2014-12-18 21:17:17,Forward-ported test and release note from f46a16614,24015,tests/indexes/tests.py
4fb38b7,Collin Anderson,2014-12-17 17:49:50,Allowed Python executable names other than python in test from refs #24007.,24007,tests/model_regress/test_pickle.py
493ab45,Tim Graham,2014-12-17 20:02:15,Updated TemplateResponseMixin docs to reflect new behavior after refs #23789.,23789
108b8bf,Claude Paroz,2014-12-17 17:25:28,Fixed #24007 -- Ensure apps registry's ready before unpickling models,24007,django/db/models/base.py
108b8bf,Claude Paroz,2014-12-17 17:25:28,Fixed #24007 -- Ensure apps registry's ready before unpickling models,24007,tests/model_regress/test_pickle.py
b7219c7,"Mosson, Andrew",2014-12-14 05:22:37,Fixed #23497 -- Made admin system checks run for custom AdminSites.,23497,django/contrib/admin/checks.py
b7219c7,"Mosson, Andrew",2014-12-14 05:22:37,Fixed #23497 -- Made admin system checks run for custom AdminSites.,23497,django/contrib/admin/sites.py
b7219c7,"Mosson, Andrew",2014-12-14 05:22:37,Fixed #23497 -- Made admin system checks run for custom AdminSites.,23497,tests/admin_checks/tests.py
1c5cbf5,Anssi Kääriäinen,2014-12-17 09:47:58,Fixed #24002 -- GenericRelation filtering targets related model's pk,24002,django/contrib/contenttypes/fields.py
1c5cbf5,Anssi Kääriäinen,2014-12-17 09:47:58,Fixed #24002 -- GenericRelation filtering targets related model's pk,24002,tests/generic_relations_regress/tests.py
d2ff8a7,Tim Graham,2014-12-09 08:43:40,Fixed #23975 -- Restored pre_migrate signal if all apps have migrations.,23975,django/core/management/commands/migrate.py
d2ff8a7,Tim Graham,2014-12-09 08:43:40,Fixed #23975 -- Restored pre_migrate signal if all apps have migrations.,23975,tests/migrate_signals/custom_migrations/__init__.py
d2ff8a7,Tim Graham,2014-12-09 08:43:40,Fixed #23975 -- Restored pre_migrate signal if all apps have migrations.,23975,tests/migrate_signals/tests.py
3dbbb8a,Andriy Sokolovskiy,2014-12-16 02:22:28,Fixed #23983 -- Fixed a crash in migrations when adding order_with_respect_to to non-empty table.,23983,django/db/migrations/operations/models.py
3dbbb8a,Andriy Sokolovskiy,2014-12-16 02:22:28,Fixed #23983 -- Fixed a crash in migrations when adding order_with_respect_to to non-empty table.,23983,tests/migrations/test_operations.py
2cb9d98,Aymeric Augustin,2014-12-16 13:22:38,Merge pull request #3737 from mhall1/ticket_23893,23893
4fada6f,Michael Hall,2014-12-15 23:49:40,Fixed #23893: Added tzinfo to constant datetime in unit test,23893,tests/custom_lookups/tests.py
ac5f2a4,Tim Graham,2014-12-15 18:15:55,Fixed refs #23987 test on Oracle.,23987,tests/schema/tests.py
d8f3b86,Andriy Sokolovskiy,2014-12-06 22:43:19,Fixed #23405 -- Fixed makemigrations prompt when adding Text/CharField.,23405,django/db/migrations/autodetector.py
d8f3b86,Andriy Sokolovskiy,2014-12-06 22:43:19,Fixed #23405 -- Fixed makemigrations prompt when adding Text/CharField.,23405,tests/migrations/test_autodetector.py
0890473,Andriy Sokolovskiy,2014-12-15 16:14:39,Fixed #23987 -- Made SQLite SchemaEditor always use effective_default().,23987,django/db/backends/sqlite3/schema.py
0890473,Andriy Sokolovskiy,2014-12-15 16:14:39,Fixed #23987 -- Made SQLite SchemaEditor always use effective_default().,23987,tests/schema/tests.py
e8223b8,Tim Graham,2014-12-15 12:04:07,Corrected test assertion from refs #21403.,21403,tests/generic_relations_regress/tests.py
0d5ca7b,Tim Graham,2014-12-15 09:47:23,Moved an import in an auth test; refs #23925.,23925,django/contrib/auth/tests/__init__.py
0d5ca7b,Tim Graham,2014-12-15 09:47:23,Moved an import in an auth test; refs #23925.,23925,django/contrib/auth/tests/backend_alias.py
0d5ca7b,Tim Graham,2014-12-15 09:47:23,Moved an import in an auth test; refs #23925.,23925,django/contrib/auth/tests/test_auth_backends.py
7c1f390,Shai Berger,2014-12-14 00:59:05,"Fixed #23991 -- Apparently, Oracle doesn't need the decimal field converter",23991,django/db/backends/oracle/base.py
9495989,JuneHyeon Bae,2014-12-14 16:43:27,Fixed timesince translations for Korean,23989
cc6275e,Shai Berger,2014-12-13 22:54:28,Ammended release notes for Refs #23969,23969
a5499b0,Claude Paroz,2014-12-13 16:23:06,Removed empty gis models.py,22645,django/contrib/gis/models.py
c72eb80,Carl Meyer,2014-12-11 17:28:03,"Fixed #23455 -- Accept either bytes or text for related_name, convert to text.",23455,django/db/models/fields/related.py
c72eb80,Carl Meyer,2014-12-11 17:28:03,"Fixed #23455 -- Accept either bytes or text for related_name, convert to text.",23455,tests/model_fields/models.py
c72eb80,Carl Meyer,2014-12-11 17:28:03,"Fixed #23455 -- Accept either bytes or text for related_name, convert to text.",23455,tests/model_fields/tests.py
8aaf51f,Carl Meyer,2014-12-11 12:36:13,"Revert ""Fixed #23455 -- Forced related_name to be a unicode string during deconstruction.""",23455,django/db/models/fields/related.py
8aaf51f,Carl Meyer,2014-12-11 12:36:13,"Revert ""Fixed #23455 -- Forced related_name to be a unicode string during deconstruction.""",23455,tests/field_deconstruction/tests.py
c7a19f4,Tim Graham,2014-12-04 08:22:45,"Fixed #23857 -- Fixed admin crash with ""save as new"" and deleting inline.",23857,django/contrib/admin/options.py
c7a19f4,Tim Graham,2014-12-04 08:22:45,"Fixed #23857 -- Fixed admin crash with ""save as new"" and deleting inline.",23857,tests/admin_views/tests.py
267a1dc,Josh Smeaton,2014-12-01 17:11:23,Fixed #23941 -- Removed implicit decimal formatting from expressions.,23941,django/db/backends/__init__.py
267a1dc,Josh Smeaton,2014-12-01 17:11:23,Fixed #23941 -- Removed implicit decimal formatting from expressions.,23941,django/db/backends/oracle/base.py
